text,closed,all,min,max,date,dow,tweet_id,timestamp
"Jurors with summonses numbered 001 through and including 850 are to report for jury service on FRIDAY MARCH 2, 2012.",0,0.0,1.0,850.0,2012-03-02T00:00:00Z,Friday,175362291636764672,2012-03-01 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on THURSDAY MARCH 1, 2012.",0,0.0,1.0,999.0,2012-03-01T00:00:00Z,Thursday,174999901577560064,2012-02-29 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 900 are to report for jury service on WEDNESDAY FEBRUARY 29, 2012.",0,0.0,1.0,900.0,2012-02-29T00:00:00Z,Wednesday,174637515519696896,2012-02-28 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on TUESDAY FEBRUARY 28, 2012.",0,0.0,1.0,999.0,2012-02-28T00:00:00Z,Tuesday,174275125787631616,2012-02-27 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY FEBRUARY 27, 2012.",0,0.0,1.0,999.0,2012-02-27T00:00:00Z,Monday,173912738987384832,2012-02-26 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 600 are to report for jury service on FRIDAY FEBRUARY 24, 2012.",0,0.0,1.0,600.0,2012-02-24T00:00:00Z,Friday,172825592138448896,2012-02-23 23:30:06 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on THURSDAY FEBRUARY 23, 2012.",0,0.0,1.0,999.0,2012-02-23T00:00:00Z,Thursday,172463188800053248,2012-02-22 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 850 are to report for jury service on WEDNESDAY FEBRUARY 22, 2012.",0,0.0,1.0,850.0,2012-02-22T00:00:00Z,Wednesday,172100801202888704,2012-02-21 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on TUESDAY FEBRUARY 21, 2012.",0,0.0,1.0,999.0,2012-02-21T00:00:00Z,Tuesday,171738411873472512,2012-02-20 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on TUESDAY FEBRUARY 21, 2012.",0,0.0,1.0,999.0,2012-02-21T00:00:00Z,Tuesday,171376024813174784,2012-02-19 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 800 are to report for jury service on FRIDAY FEBRUARY 17, 2012.",0,0.0,1.0,800.0,2012-02-17T00:00:00Z,Friday,170288859773538304,2012-02-16 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 600 are to report for jury service on THURSDAY FEBRUARY 16, 2012.",0,0.0,1.0,600.0,2012-02-16T00:00:00Z,Thursday,169926475083022340,2012-02-15 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 600 are to report for jury service on WEDNESDAY FEBRUARY 15, 2012.",0,0.0,1.0,600.0,2012-02-15T00:00:00Z,Wednesday,169564083744550914,2012-02-14 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 900 are to report for jury service on TUESDAY FEBRUARY 14, 2012.",0,0.0,1.0,900.0,2012-02-14T00:00:00Z,Tuesday,169201698525560833,2012-02-13 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY FEBRUARY 13, 2012.",0,0.0,1.0,999.0,2012-02-13T00:00:00Z,Monday,168839309238075392,2012-02-12 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 600 are to report for jury service on FRIDAY FEBRUARY 10, 2012.",0,0.0,1.0,600.0,2012-02-10T00:00:00Z,Friday,167752147960725504,2012-02-09 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on THURSDAY FEBRUARY 9, 2012.",0,0.0,1.0,999.0,2012-02-09T00:00:00Z,Thursday,167389760128692225,2012-02-08 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on WEDNESDAY FEBRUARY 8, 2012.",0,0.0,1.0,999.0,2012-02-08T00:00:00Z,Wednesday,167027372565073920,2012-02-07 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on TUESDAY FEBRUARY 7, 2012.",0,0.0,1.0,999.0,2012-02-07T00:00:00Z,Tuesday,166664985584480256,2012-02-06 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY FEBRUARY 6, 2012.",0,0.0,1.0,999.0,2012-02-06T00:00:00Z,Monday,166302594082422784,2012-02-05 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 850 are to report for jury service on FRIDAY FEBRUARY 3, 2012.",0,0.0,1.0,850.0,2012-02-03T00:00:00Z,Friday,165215429332180992,2012-02-02 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on THURSDAY FEBRUARY 2, 2012.",0,0.0,1.0,999.0,2012-02-02T00:00:00Z,Thursday,164853044251590656,2012-02-01 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on WEDNESDAY FEBRUARY 1, 2012.",0,0.0,1.0,999.0,2012-02-01T00:00:00Z,Wednesday,164490658827079681,2012-01-31 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 900 are to report for jury service on TUESDAY JANUARY 31, 2012.",0,0.0,1.0,900.0,2012-01-31T00:00:00Z,Tuesday,164128268423925761,2012-01-30 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY JANUARY 30, 2012.",0,0.0,1.0,999.0,2012-01-30T00:00:00Z,Monday,163765877517459456,2012-01-29 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 600 are to report for jury service on FRIDAY JANUARY 27, 2012.",0,0.0,1.0,600.0,2012-01-27T00:00:00Z,Friday,162678715220893697,2012-01-26 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on THURSDAY JANUARY 26, 2012.",0,0.0,1.0,999.0,2012-01-26T00:00:00Z,Thursday,162316335597105152,2012-01-25 23:30:04 +0000
"Jurors with summonses numbered 001 through and including 850 are to report for jury service on WEDNESDAY JANUARY 25, 2012.",0,0.0,1.0,850.0,2012-01-25T00:00:00Z,Wednesday,161953941331001345,2012-01-24 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on TUESDAY JANUARY 24, 2012.",0,0.0,1.0,999.0,2012-01-24T00:00:00Z,Tuesday,161591550441299970,2012-01-23 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY JANUARY 23, 2012.",0,0.0,1.0,999.0,2012-01-23T00:00:00Z,Monday,161229163087405056,2012-01-22 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 800 are to report for jury service on FRIDAY JANUARY 20, 2012.",0,0.0,1.0,800.0,2012-01-20T00:00:00Z,Friday,160142000887304192,2012-01-19 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 850 are to report for jury service on THURSDAY JANUARY 19, 2012.",0,0.0,1.0,850.0,2012-01-19T00:00:00Z,Thursday,159779615991283712,2012-01-18 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on WEDNESDAY JANUARY 18, 2012.",0,0.0,1.0,999.0,2012-01-18T00:00:00Z,Wednesday,159417225403580420,2012-01-17 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 750 are to report for jury service on TUESDAY JANUARY 17, 2012.",0,0.0,1.0,750.0,2012-01-17T00:00:00Z,Tuesday,159054839291183105,2012-01-16 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 750 are to report for jury service on TUESDAY JANUARY 17, 2012.",0,0.0,1.0,750.0,2012-01-17T00:00:00Z,Tuesday,158692449085169664,2012-01-15 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 600 are to report for jury service on FRIDAY JANUARY 13, 2012.",0,0.0,1.0,600.0,2012-01-13T00:00:00Z,Friday,157605285589041152,2012-01-12 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 600 are to report for jury service on THURSDAY JANUARY 12, 2012.",0,0.0,1.0,600.0,2012-01-12T00:00:00Z,Thursday,157242898918817792,2012-01-11 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 850 are to report for jury service on WEDNESDAY JANUARY 11, 2012.",0,0.0,1.0,850.0,2012-01-11T00:00:00Z,Wednesday,156880508188504065,2012-01-10 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on TUESDAY JANUARY 10, 2012.",0,0.0,1.0,999.0,2012-01-10T00:00:00Z,Tuesday,156518121136594947,2012-01-09 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 850 are to report for jury service on MONDAY JANUARY 9, 2012.",0,0.0,1.0,850.0,2012-01-09T00:00:00Z,Monday,156155731836547073,2012-01-08 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on FRIDAY JANUARY 6, 2012.",0,0.0,1.0,999.0,2012-01-06T00:00:00Z,Friday,155068571280617472,2012-01-05 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on THURSDAY JANUARY 5, 2012.",0,0.0,1.0,999.0,2012-01-05T00:00:00Z,Thursday,154706183326928898,2012-01-04 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on Wednesday JANUARY 4, 2012.",0,0.0,1.0,999.0,2012-01-04T00:00:00Z,Wednesday,154343793221566464,2012-01-03 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 800 are to report for jury service on TUESDAY JANUARY 3, 2012.",0,0.0,1.0,800.0,2012-01-03T00:00:00Z,Tuesday,153981407650263040,2012-01-02 23:30:03 +0000
"Jurors with summonses numbered 001 through and including 800 are to report for jury service on TUESDAY JANUARY 3, 2012.",0,0.0,1.0,800.0,2012-01-03T00:00:00Z,Tuesday,153619018115325952,2012-01-01 23:30:02 +0000
"Jurors with summonses numbered 001 through and including 800 are to report for jury service on TUESDAY JANUARY 3, 2012.",0,0.0,1.0,800.0,2012-01-03T00:00:00Z,Tuesday,152531874223357953,2011-12-29 23:30:07 +0000
"NO JURORS are to report for jury service on THURSDAY DECEMBER 29, 2011.",0,0.0,0,0,2011-12-29T00:00:00Z,Thursday,152169467475017728,2011-12-28 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 500 are to report for jury service on WEDNESDAY DECEMBER 28, 2011.",0,0.0,1.0,500.0,2011-12-28T00:00:00Z,Wednesday,151807078967689216,2011-12-27 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 500 are to report for jury service on TUESDAY DECEMBER 27, 2011.",0,0.0,1.0,500.0,2011-12-27T00:00:00Z,Tuesday,151444690233864194,2011-12-26 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 500 are to report for jury service on TUESDAY DECEMBER 27, 2011.",0,0.0,1.0,500.0,2011-12-27T00:00:00Z,Tuesday,151082304142458882,2011-12-25 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 500 are to report for jury service on TUESDAY DECEMBER 27, 2011.",0,0.0,1.0,500.0,2011-12-27T00:00:00Z,Tuesday,149995141401292800,2011-12-22 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 500 are to report for jury service on THURSDAY DECEMBER 22, 2011.",0,0.0,1.0,500.0,2011-12-22T00:00:00Z,Thursday,149632750276710400,2011-12-21 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 600 are to report for jury service on WEDNESDAY DECEMBER 21, 2011.",0,0.0,1.0,600.0,2011-12-21T00:00:00Z,Wednesday,149270368010514434,2011-12-20 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 600 are to report for jury service on TUESDAY DECEMBER 20, 2011.",0,0.0,1.0,600.0,2011-12-20T00:00:00Z,Tuesday,148907979272491008,2011-12-19 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on MONDAY DECEMBER 19, 2011.",0,0.0,1.0,999.0,2011-12-19T00:00:00Z,Monday,148545590270234624,2011-12-18 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 900 are to report for jury service on FRIDAY DECEMBER 16, 2011.",0,0.0,1.0,900.0,2011-12-16T00:00:00Z,Friday,147458421044690944,2011-12-15 23:30:01 +0000
"Jurors summonsed with numbers 001 through and including 950 are to report for jury service on THURSDAY DECEMBER 15, 2011.",0,0.0,1.0,950.0,2011-12-15T00:00:00Z,Thursday,147096035272040450,2011-12-14 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 650 are to report for jury service on WEDNESDAY DECEMBER 14, 2011.",0,0.0,1.0,650.0,2011-12-14T00:00:00Z,Wednesday,146733649881075712,2011-12-13 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on MONDAY DECEMBER 12, 2011.",0,0.0,1.0,999.0,2011-12-12T00:00:00Z,Monday,146372052767612928,2011-12-12 23:33:11 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on MONDAY DECEMBER 12, 2011.",0,0.0,1.0,999.0,2011-12-12T00:00:00Z,Monday,146008878386118656,2011-12-11 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 850 are to report for jury service on FRIDAY DECEMBER 9, 2011.",0,0.0,1.0,850.0,2011-12-09T00:00:00Z,Friday,144921711517777920,2011-12-08 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 900 are to report for jury service on THURSDAY DECEMBER 8, 2011.",0,0.0,1.0,900.0,2011-12-08T00:00:00Z,Thursday,144559326630117376,2011-12-07 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on WEDNESDAY DECEMBER 7, 2011.",0,0.0,1.0,999.0,2011-12-07T00:00:00Z,Wednesday,144196933987205120,2011-12-06 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on TUESDAY DECEMBER 6, 2011.",0,0.0,1.0,999.0,2011-12-06T00:00:00Z,Tuesday,143834550106198017,2011-12-05 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on MONDAY DECEMBER 5, 2011.",0,0.0,1.0,999.0,2011-12-05T00:00:00Z,Monday,143472160936165376,2011-12-04 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 750 are to report for jury service on FRIDAY DECEMBER 2, 2011.",0,0.0,1.0,750.0,2011-12-02T00:00:00Z,Friday,142384993900048384,2011-12-01 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 750 are to report for jury service on THURSDAY DECEMBER 1, 2011.",0,0.0,1.0,750.0,2011-12-01T00:00:00Z,Thursday,142022608601354240,2011-11-30 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on WEDNESDAY NOVEMBER 30, 2011.",0,0.0,1.0,999.0,2011-11-30T00:00:00Z,Wednesday,141660220538634240,2011-11-29 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on TUESDAY NOVEMBER 29, 2011.",0,0.0,1.0,999.0,2011-11-29T00:00:00Z,Tuesday,141297830856900608,2011-11-28 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on MONDAY NOVEMBER 28, 2011.",0,0.0,1.0,999.0,2011-11-28T00:00:00Z,Monday,140935442165006336,2011-11-27 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on MONDAY NOVEMBER 28, 2011.",0,0.0,1.0,999.0,2011-11-28T00:00:00Z,Monday,139848278106836994,2011-11-24 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on MONDAY NOVEMBER 28, 2011.",0,0.0,1.0,999.0,2011-11-28T00:00:00Z,Monday,139485894188089346,2011-11-23 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 300 are to report for jury service on WEDNESDAY NOVEMBER 23, 2011.",0,0.0,1.0,300.0,2011-11-23T00:00:00Z,Wednesday,139123503793319937,2011-11-22 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 750 are to report for jury service on TUESDAY NOVEMBER 22, 2011.",0,0.0,1.0,750.0,2011-11-22T00:00:00Z,Tuesday,138761117320220672,2011-11-21 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on MONDAY NOVEMBER 21, 2011.",0,0.0,1.0,999.0,2011-11-21T00:00:00Z,Monday,138398727848210432,2011-11-20 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 600 are to report for jury service on FRIDAY NOVEMBER 18, 2011.",0,0.0,1.0,600.0,2011-11-18T00:00:00Z,Friday,137311566210138112,2011-11-17 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on THURSDAY NOVEMBER 17, 2011.",0,0.0,1.0,999.0,2011-11-17T00:00:00Z,Thursday,136949178776563712,2011-11-16 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 600 are to report for jury service on WEDNESDAY NOVEMBER 16, 2011.",0,0.0,1.0,600.0,2011-11-16T00:00:00Z,Wednesday,136586788893491200,2011-11-15 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 800 are to report for jury service on TUESDAY NOVEMBER 15, 2011.",0,0.0,1.0,800.0,2011-11-15T00:00:00Z,Tuesday,136224405314469888,2011-11-14 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on MONDAY NOVEMBER 14, 2011.",0,0.0,1.0,999.0,2011-11-14T00:00:00Z,Monday,135862014403821568,2011-11-13 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on MONDAY NOVEMBER 14, 2011.",0,0.0,1.0,999.0,2011-11-14T00:00:00Z,Monday,134774851033497601,2011-11-10 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 900 are to report for jury service on THURSDAY NOVEMBER 10, 2011.",0,0.0,1.0,900.0,2011-11-10T00:00:00Z,Thursday,134412461565689857,2011-11-09 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on WEDNESDAY NOVEMBER 9, 2011.",0,0.0,1.0,999.0,2011-11-09T00:00:00Z,Wednesday,134118111086518272,2011-11-09 04:00:24 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on MONDAY NOVEMBER 7, 2011.",0,0.0,1.0,999.0,2011-11-07T00:00:00Z,Monday,133687687621263360,2011-11-07 23:30:03 +0000
"Jurors summonsed with numbers 001 through and including 999 are to report for jury service on MONDAY NOVEMBER 7, 2011.",0,0.0,1.0,999.0,2011-11-07T00:00:00Z,Monday,133325296773513217,2011-11-06 23:30:02 +0000
"Jurors summonsed with numbers 001 through and including 800 are to report for jury service on FRIDAY NOVEMBER 4, 2011.",0,0.0,1.0,800.0,2011-11-04T00:00:00Z,Friday,132223034357592064,2011-11-03 22:30:02 +0000
